央视,#genre#
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江经济生活,http://125.210.152.18:9090/live/ZJJS.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江教科影视,http://125.210.152.18:9090/live/ZJJYKJ.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江民生休闲,http://125.210.152.18:9090/live/ZJMS.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江少儿,http://125.210.152.18:9090/live/ZJSE.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
浙江数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8
杭州1综合,http://39.134.176.145/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230497/index.m3u8
杭州1综合,http://125.210.152.18:9090/live/HZZH.m3u8
杭州1综合,http://39.134.176.148/PLTV/88888888/224/3221226170/index.m3u8
杭州2明珠,http://39.134.176.145/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230466/index.m3u8
杭州2明珠,http://125.210.152.18:9090/live/XHMZ.m3u8
杭州3生活,http://39.134.176.145/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230472/index.m3u8
杭州3生活,http://125.210.152.18:9090/live/HZSH.m3u8
杭州4影视,http://39.134.176.144/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230500/index.m3u8
杭州4影视,http://125.210.152.18:9090/live/HZYS.m3u8
杭州5青少体育,http://39.134.176.145/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230463/index.m3u8
杭州5青少体育,http://125.210.152.18:9090/live/HZSE.m3u8
杭州导视,http://39.134.176.145/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230469/index.m3u8
杭州房产电视,http://39.134.176.145/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230494/index.m3u8
杭州房产电视,http://125.210.152.18:9090/live/HZFC.m3u8
江西卫视,http://39.135.230.73/ott.fj.chinamobile.com/PLTV/88888888/224/3221227094/index.m3u8
江西卫视,http://39.134.39.39/PLTV/88888888/224/3221226305/index.m3u8
江西都市,http://39.135.138.6:6610/PLTV/88888888/224/3221225584/2/index.m3u8
江西都市,http://39.135.140.99:6610/PLTV/88888888/224/3221225584/1/index.m3u8
江西都市,http://liveback.jxtvcn.com.cn/live-jxtv/tv_jxtv2.m3u8
江西都市,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225584/index.m3u8?fmt=ts2hls
江西经济生活,http://39.135.138.6:6610/PLTV/88888888/224/3221226206/2/index.m3u8
江西经济生活,http://39.135.138.6:6610/PLTV/88888888/224/3221225580/2/index.m3u8
江西经济生活,http://liveback.jxtvcn.com.cn/live-jxtv/tv_jxtv3.m3u8
江西经济生活,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225580/index.m3u8?fmt=ts2hls
江西影视旅游,http://39.135.138.6:6610/PLTV/88888888/224/3221225579/2/index.m3u8
江西影视旅游,http://liveback.jxtvcn.com.cn/live-jxtv/tv_jxtv4.m3u8
江西影视旅游,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225579/index.m3u8?fmt=ts2hls
江西影视旅游,http://149.129.100.78/jxtv.php?id=jxtv4
江西公共农业,http://39.135.138.6:6610/PLTV/88888888/224/3221225578/2/index.m3u8
江西公共农业,http://liveback.jxtvcn.com.cn/live-jxtv/tv_jxtv5.m3u8
江西公共农业,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225578/index.m3u8?fmt=ts2hls
江西少儿,http://39.135.138.6:6610/PLTV/88888888/224/3221226194/2/1000.m3u8
江西少儿,http://39.135.138.6:6610/PLTV/88888888/224/3221225577/2/index.m3u8
江西少儿,http://liveback.jxtvcn.com.cn/live-jxtv/tv_jxtv6.m3u8
江西少儿,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225577/index.m3u8?fmt=ts2hls
江西新闻,http://39.135.138.6:6610/PLTV/88888888/224/3221225615/2/index.m3u8
江西新闻,http://39.135.138.6:6610/PLTV/88888888/224/3221225576/2/index.m3u8
江西新闻,http://liveback.jxtvcn.com.cn/live-jxtv/tv_jxtv7.m3u8
江西新闻,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225576/index.m3u8?fmt=ts2hls
江西移动,http://liveback.jxtvcn.com.cn/live-jxtv/tv_jxtv8.m3u8
江西教育,http://39.135.140.98:6610/PLTV/88888888/224/3221226197/2/index.m3u8
江西教育,http://39.135.138.6:6610/PLTV/88888888/224/3221226197/2/index.m3u8
江西教育,https://live.jxeduyun.com/streams/5e05b4659858d_720p.m3u8
南昌新闻综合,http://39.135.138.6:6610/PLTV/88888888/224/3221226223/2/1000.m3u8
南昌新闻综合,http://tydl2021.chxjon.cn/iptv/qq2383132354/jxnc.php?id=1
南昌都市,http://39.135.138.6:6610/PLTV/88888888/224/3221226226/2/1000.m3u8
南昌都市,http://tydl2021.chxjon.cn/iptv/qq2383132354/jxnc.php?id=2
南昌资讯,http://39.135.138.6:6610/PLTV/88888888/224/3221226228/2/1000.m3u8
南昌资讯,http://tydl2021.chxjon.cn/iptv/qq2383132354/jxnc.php?id=3
南昌公共,http://39.135.138.6:6610/PLTV/88888888/224/3221226231/2/1000.m3u8
南昌公共,http://tydl2021.chxjon.cn/iptv/qq2383132354/jxnc.php?id=4
陶瓷,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000175
陶瓷,http://223.111.204.154/gitv_live/G_TAOCI/G_TAOCI.m3u8
闽琼桂,#genre#
东南卫视,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226877/1.m3u8
东南卫视,http://39.134.39.39/PLTV/88888888/224/3221226309/index.m3u8
福建综合,rtsp://183.252.166.199/PLTV/88888888/224/3221226826/47882539.smil
福建综合,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226826/47882539.smil
福建综合,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227070/1.m3u8
福建新闻,rtsp://183.252.166.199/PLTV/88888888/224/3221226116/10000100000000060000000002358068_0.smil
福建新闻,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226116/10000100000000060000000002358068_0.smil
福建新闻,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227074/1.m3u8
福建乡村公共,rtsp://183.252.166.199/PLTV/88888888/224/3221226113/10000100000000060000000002358064_0.smil
福建乡村公共,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226113/10000100000000060000000002358064_0.smil
福建乡村公共,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226907/1.m3u8
福建电视剧,rtsp://183.252.166.199/PLTV/88888888/224/3221226115/10000100000000060000000002358067_0.smil
福建电视剧,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226115/10000100000000060000000002358067_0.smil
福建电视剧,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226969/1.m3u8
福建经济,rtsp://183.252.166.199/PLTV/88888888/224/3221226117/10000100000000060000000002358072_0.smil
福建经济,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226117/10000100000000060000000002358072_0.smil
福建经济,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226973/1.m3u8
福建少儿,rtsp://183.252.166.199/PLTV/88888888/224/3221226120/10000100000000060000000002358082_0.smil
福建少儿,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226120/10000100000000060000000002358082_0.smil
福建少儿,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226960/1.m3u8
福建旅游,rtsp://183.252.166.199/PLTV/88888888/224/3221226125/10000100000000060000000002358191_0.smil
福建旅游,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226125/10000100000000060000000002358191_0.smil
福建旅游,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226911/1.m3u8
福建体育,rtsp://183.252.166.199/PLTV/88888888/224/3221226127/10000100000000060000000002434540_0.smil
福建体育,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226127/10000100000000060000000002434540_0.smil
福建体育,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221227078/1.m3u8
福建海峡卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226128/10000100000000060000000002434539_0.smil
福建海峡卫视,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226128/10000100000000060000000002434539_0.smil
福建海峡卫视,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226977/1.m3u8
福州新闻,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
厦门卫视,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226781/1.m3u8
厦门卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226781/index.m3u8
厦门1,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226814/1.m3u8
厦门1,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226814/index.m3u8
厦门2,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226777/1.m3u8
厦门2,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226777/index.m3u8
厦门3,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226760/1.m3u8
厦门3,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226760/index.m3u8
厦门移动,https://live1.kxm.xmtv.cn/xmyidong/tvzb/live.m3u8
旅游卫视,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227000/index.m3u8
旅游卫视,http://39.134.39.39/PLTV/88888888/224/3221226301/index.m3u8
海南新闻,http://149.129.100.78/hainan.php?id=5
海南经济,http://149.129.100.78/hainan.php?id=4
海南公共,http://149.129.100.78/hainan.php?id=6
海南文旅,http://149.129.100.78/hainan.php?id=8
海南少儿,http://149.129.100.78/hainan.php?id=9
三沙卫视,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227002/1.m3u8
三沙卫视,http://ivi.bupt.edu.cn/hls/sstv.m3u8
广西卫视,http://39.135.138.6:6610/PLTV/88888888/224/3221226211/2/index.m3u8?fmt=ts2hls
广西卫视,http://ivi.bupt.edu.cn/hls/gxhd.m3u8
广西卫视,http://hdtv.haust.edu.cn/hls/gxhd.m3u8
广西卫视,http://111.20.105.60:6060/yinhe/2/ch00000090990000001054/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
广西新闻,http://121.31.66.175:808/hls/20/index.m3u8
广西都市,http://121.31.66.175:808/hls/19/index.m3u8
广西公共,http://121.31.66.175:808/hls/21/index.m3u8
广西影视,http://121.31.66.175:808/hls/135/index.m3u8
广西影视,http://110.72.54.32:808/hls/22/index.m3u8
广西综艺旅游,http://121.31.66.175:808:808/hls/18/index.m3u8
广西科教,http://121.31.66.175:808/hls/24/index.m3u8
广西国际,http://121.31.66.175:808/hls/23/index.m3u8
广西移动,
南宁新闻综合频道,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
南宁新闻综合频道,http://tydl2021.chxjon.cn/iptv/qq2383132354/gxnn.php?id=1
南宁都市生活频道,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
南宁都市生活频道,http://tydl2021.chxjon.cn/iptv/qq2383132354/gxnn.php?id=2
南宁影视娱乐频道,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
南宁影视娱乐频道,http://tydl2021.chxjon.cn/iptv/qq2383132354/gxnn.php?id=3
南宁公共频道,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
南宁公共频道,http://tydl2021.chxjon.cn/iptv/qq2383132354/gxnn.php?id=4
南宁老友LIVE频道,http://hls.nntv.cn/nnlive/NNTV_LYOU.m3u8
云贵川,#genre#
云南卫视,https://hwfee.yunshicloud.com:443/8xughf/e0bx15.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/playlist.m3u8
云南卫视,http://111.20.105.60:6060/yinhe/2/ch00000090990000001046/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
云南都市,http://tvlive.ynradio.com/live/yunnandushi/playlist.m3u8
云南都市,https://hwapi.yunshicloud.com/62hdvf/rjwt14.m3u8
云南娱乐,http://tvlive.ynradio.com/live/yunnanyule/playlist.m3u8
云南生活资讯,http://tvlive.ynradio.com/live/yunnanshenghuo/playlist.m3u8
云南生活资讯,https://hwapi.yunshicloud.com/62hdvf/180p57.m3u8
云南影视,https://hwapi.yunshicloud.com/62hdvf/utrat7.m3u8
云南公共,http://tvlive.ynradio.com/live/yunnangonggong/playlist.m3u8
云南公共,https://hwapi.yunshicloud.com/62hdvf/227q43.m3u8
云南少儿,http://tvlive.ynradio.com/live/yunnanshaoer/playlist.m3u8
云南国际,http://tvlive.ynradio.com/live/yunnanguoji/playlist.m3u8
云南移动电视,http://39.130.208.44:6410/gitv_live/G_QICAIGONGJIAO/G_QICAIGONGJIAO.m3u8
昆明新闻综合,http://wshls.live.migucloud.com/live/01YCQY7M_C0/playlist.m3u8
昆明经济生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0/playlist.m3u8
昆明科学教育,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0/playlist.m3u8
昆明文体娱乐,http://wshls.live.migucloud.com/live/6KN3ZB2S_C0/playlist.m3u8
昆明影视综艺,http://wshls.live.migucloud.com/live/KYLNJWFD_C0/playlist.m3u8
昆明公共,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8
贵州卫视,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227060/index.m3u8
贵州卫视,http://39.134.39.39/PLTV/88888888/224/3221226276/index.m3u8
贵州卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226497/1.m3u8
贵州公共,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225682/1/index.m3u8?fmt=ts2hls
贵州公共,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226119/1/index.m3u8?fmt=ts2hls
贵州公共,http://149.129.100.78/guizhou.php?id=gzgg
贵州公共,http://tyzb2021.chxjon.cn/iptv/qq2383132354/gzyx.php?id=guizhou2
贵州影视文艺,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225704/1/index.m3u8?fmt=ts2hls
贵州影视文艺,http://149.129.100.78/guizhou.php?id=gzwy
贵州影视文艺,http://tyzb2021.chxjon.cn/iptv/qq2383132354/gzyx.php?id=guizhou3
贵州生活,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225740/1/index.m3u8?fmt=ts2hls
贵州生活,http://149.129.100.78/guizhou.php?id=dzsh
贵州生活,http://tyzb2021.chxjon.cn/iptv/qq2383132354/gzyx.php?id=guizhou4
贵州法制,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225662/1/index.m3u8?fmt=ts2hls
贵州法制,http://149.129.100.78/guizhou.php?id=dwpd
贵州法制,http://tyzb2021.chxjon.cn/iptv/qq2383132354/gzyx.php?id=guizhou5
贵州科教健康,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225672/1/index.m3u8?fmt=ts2hls
贵州科教健康,http://149.129.100.78/guizhou.php?id=kjjk
贵州科教健康,http://tyzb2021.chxjon.cn/iptv/qq2383132354/gzyx.php?id=guizhou6
贵州7,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225741/1/index.m3u8?fmt=ts2hls
贵州7,http://149.129.100.78/guizhou.php?id=gzjj
贵州7,http://tyzb2021.chxjon.cn/iptv/qq2383132354/gzyx.php?id=guizhou7
贵州移动电视,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225774/1/index.m3u8?fmt=ts2hls
贵州移动电视,http://tyzb2021.chxjon.cn/iptv/qq2383132354/gzyx.php?id=guizhou13
天元围棋,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225714/1/index.m3u8?fmt=ts2hls
天元围棋,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5CA2B7CAU3090C010K77540044IFB84556FPBM3220A5DV1044EZ33519WE22942B42A1&playtoken=ABCDEFGHI&programid=4200000205.m3u8
贵阳1新闻综合,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225743/1/index.m3u8?fmt=ts2hls
贵阳1新闻综合,http://pili-live-hls.zzgy.tianma3600.com:80/zzgy/xwzh.m3u8
贵阳1新闻综合,http://tyzb2021.chxjon.cn/iptv/qq2383132354/gzyx.php?id=guiyang1
贵阳2经济生活,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225684/1/index.m3u8?fmt=ts2hls
贵阳2经济生活,http://pili-live-hls.zzgy.tianma3600.com:80/zzgy/jjsh.m3u8
贵阳2经济生活,http://tyzb2021.chxjon.cn/iptv/qq2383132354/gzyx.php?id=guiyang2
贵阳3法制,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225725/1/index.m3u8?fmt=ts2hls
贵阳3法制,http://pili-live-hls.zzgy.tianma3600.com:80/zzgy/fzpd.m3u8
贵阳3法制,http://tyzb2021.chxjon.cn/iptv/qq2383132354/gzyx.php?id=guiyang3
贵阳4都市,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225705/1/index.m3u8?fmt=ts2hls
贵阳4都市,http://pili-live-hls.zzgy.tianma3600.com:80/zzgy/dspd.m3u8
贵阳4都市,http://tyzb2021.chxjon.cn/iptv/qq2383132354/gzyx.php?id=guiyang4
铁路电视[1280*720],http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226098/1/index.m3u8?fmt=ts2hls
成铁电视[1280*720],http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226101/1/index.m3u8?fmt=ts2hls
成铁职教[1280*720],http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226150/1/index.m3u8?fmt=ts2hls
四川卫视,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227006/index.m3u8
四川卫视,http://39.134.39.39/PLTV/88888888/224/3221226307/index.m3u8
四川新闻,http://scgctvshow.sctv.com/hdlive/sctv4/1.m3u8
四川新闻,http://39.134.198.1:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/sctv-4/index.m3u8?IAS
四川经济,http://scgctvshow.sctv.com/hdlive/sctv2/1.m3u8
四川经济,http://39.134.198.1:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/sctv-2/index.m3u8?IAS
四川文化旅游,http://scgctvshow.sctv.com/hdlive/sctv3/1.m3u8
四川文化旅游,http://39.134.198.1:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/sctv-3/index.m3u8?IAS
四川影视文艺,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
四川影视文艺,http://39.134.198.1:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/hdscyswy/index.m3u8?IAS
四川乡村,http://scgctvshow.sctv.com/hdlive/sctv9/1.m3u8
四川乡村,http://39.134.198.1:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/sctv-9/index.m3u8?IAS
四川科教,http://39.134.198.1:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-1500k-576P-sctv8/index.m3u8?IAS
四川科教,http://3017ugjo.live2.danghongyun.com:80/live/hls/4dc0e927160647a2bd585cb5495810be/3c2126c925204cddb74a3534b97e2765-1.m3u8
四川妇女儿童,http://scgctvshow.sctv.com/hdlive/sctv7/1.m3u8
四川妇女儿童,http://39.134.198.1:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/sctv-7/index.m3u8?IAS
四川峨眉电影,http://39.134.198.1:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/scem/index.m3u8?IAS
四川康巴卫视,http://scgctvshow.sctv.com/hdlive/kangba/index.m3u8
成都新闻,http://tydl2021.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-1
成都新闻,http://v2.91kds.cn/b9/sccdtv.m3u8?fmt=hls&id=sccdtv1hd&auth=rinimabi
成都新闻,http://live.826pc.com/cdtv/live.php?id=1
成都新闻,http://hwplay-hls.myun.tv/live/0emyz11l.m3u8
成都新闻,http://67.230.188.214/17/sc/chengdum3u8.php?rate=hd&id=1
成都经济,http://tydl2021.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-2
成都经济,http://v2.91kds.cn/b9/sccdtv.m3u8?fmt=hls&id=sccdtv2&auth=rinimabi
成都经济,http://live.826pc.com/cdtv/live.php?id=2
成都都市,http://tydl2021.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-3
成都都市,http://v2.91kds.cn/b9/sccdtv.m3u8?fmt=hls&id=sccdtv3&auth=rinimabi
成都都市,http://live.826pc.com/cdtv/live.php?id=3
成都影视,http://tydl2021.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-45
成都影视,http://v2.91kds.cn/b9/sccdtv.m3u8?fmt=hls&id=sccdtv4&auth=rinimabi
成都影视,http://live.826pc.com/cdtv/live.php?id=45
成都影视,http://149.129.100.78/cdtv.php?id=45
成都公共,http://tydl2021.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-5
成都公共,http://v2.91kds.cn/b9/sccdtv.m3u8?fmt=hls&id=sccdtv5hd&auth=rinimabi
成都公共,http://live.826pc.com/cdtv/live.php?id=5
成都少儿,http://tydl2021.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-6
成都少儿,http://v2.91kds.cn/b9/sccdtv.m3u8?fmt=hls&id=sccdtv6&auth=rinimabi
成都少儿,http://live.826pc.com/cdtv/live.php?id=6
成都食尚,http://tydl2021.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-9
汽车频道,http://tydl2021.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-10
资讯干线,http://tydl2021.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-11
美食旅游,http://tydl2021.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-12
蓉城先锋,http://tydl2021.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-15
蓉城先锋,http://live.826pc.com/cdtv/live.php?id=15
青甘宁,#genre#
青海卫视,http://live.geermurmt.com/qhws/sd/live.m3u8$1 1080p 2M
青海卫视,http://111.20.105.60:6060/yinhe/2/ch00000090990000001033/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$2 576P 2M
青海安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8
西宁新闻综合,http://wshls.butel.com/live/139a3.m3u8
西宁生活服务,http://wshls.butel.com/live/147f4.m3u8
青海西宁大通,http://dtrmlive.qhxndx.cn/testpush/sd/live.m3u8
青海西宁湟源,http://110.167.134.56:8081/hls/xjhuangyuan.m3u8
青海西宁湟中,http://110.167.134.56:8081/hls/xjhuangzhong.m3u8
果洛,http://39.134.155.149/PLTV/88888888/224/3221225662/index.m3u8
甘肃卫视,http://39.134.39.39/PLTV/88888888/224/3221226240/index.m3u8$1 1080P 8M
甘肃都市,http://39.134.39.39/PLTV/88888888/224/3221226248/index.m3u8
甘肃都市,http://39.134.39.39/270000001322/69900158041111100000002163/index.m3u8
甘肃都市,https://hls.gstv.com.cn/49048r/l54391.m3u8
甘肃都市,http://stream.gstv.com.cn/dspd/sd/live.m3u8
甘肃经济,http://39.134.39.39/PLTV/88888888/224/3221226252/index.m3u8
甘肃经济,http://39.134.39.39/270000001322/69900158041111100000002164/index.m3u8
甘肃经济,https://hls.gstv.com.cn:443/49048r/10iv1j.m3u8
甘肃经济,http://stream.gstv.com.cn/jjpd/sd/live.m3u8
甘肃文化影视,http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8
甘肃文化影视,http://39.134.39.39/270000001322/69900158041111100000002161/index.m3u8
